id,smiles,notes,params_json
144620670,B(C1=CC(=CC=C1)/C=N/NC(=O)C2=CC(=C(C=C2)C(=O)O)N3C(=CC=C3C)C)(O)O,,
144994443,B(/C=C/C(COC1=CC=CC=C1)(F)F)(O)O,,
145107251,B([C@H](C(C)C)NC(=O)[C@@H]1C[C@H](CN1C(=O)[C@@H](CC2CCCCC2)NC(=O)C3=CC4=CC=CC=C4C=C3)N5CCCCC5)(O)O,,
145107265,B([C@H](C(C)C)NC(=O)[C@@H]1C[C@@H](CN1C(=O)[C@@H](CC2CCCCC2)NC(=O)C3=CC4=CC=CC=C4C=C3)C5=CC=CC=C5)(O)O,,
145107271,B([C@H](C(C)C)NC(=O)[C@@H]1C[C@@H](CN1C(=O)[C@@H](CC2CCCCC2)NC(=O)C3=CC4=CC=CC=C4C=C3)Cl)(O)O,,
145107299,B([C@H](C(C)C)NC(=O)[C@@H]1C[C@H](CN1C(=O)[C@@H](CC2CCCCC2)NC(=O)C3=CC4=CC=CC=C4C=C3)SCCC5=CC=CC=C5)(O)O,,
145107300,B([C@H](C(C)C)NC(=O)[C@@H]1C[C@@H](CN1C(=O)[C@@H](CC2CCCCC2)NC(=O)C3=CC4=CC=CC=C4C=C3)NC(=O)CCC5=CC=CC=C5)(O)O,,
145107317,B([C@H](C(C)C)NC(=O)C1C=C(CN1C(=O)[C@@H](CC2CCCCC2)NC(=O)C3=CC4=CC=CC=C4C=C3)C5=CC=CC=C5)(O)O,,
145107330,B([C@H](CCCNC(=O)NC1CCCCC1)NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@@H](CC3CCCCC3)NC(=O)C4=CC5=CC=CC=C5C=C4)N6CCCCC6)(O)O,,
145157415,B1([C@H](CC2=C(O1)C(=CC=C2)C(=O)O)C)O,,
145157474,B1([C@H](CC2=C(O1)C(=C(C=C2)OC)C(=O)O)CCO)O,,
145262355,B1(C2=C(CO1)C=CC(=C2)NCC3=CC=C(C=C3)C#N)O,,
145329296,B1([C@H](CC2=C(O1)C(=CC=C2)C(=O)OCOC(=O)OC(CC)CC)NC(=O)CC)O,,
145400322,B1(C2=C(CO1)C=CC(=C2C)C(=O)N[C@@H](C(C)C)C(=O)OCC3=CC=C(C=C3)F)O,,
145402665,B([C@H](CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Br)Br)(O)O,,
145433002,B1(C2(CC2C3=C(O1)C(=C(C=C3)OC)C(=O)O)CO)O,,
145650140,B1(OC(C(O1)(C)C)(C)C)C2=C(C3=C(C=C2)OCCO3)C,,
145705718,B1(OC(C(O1)(C)C)(C)C)C2=C(NN=C2)C(F)F,,
145708143,B1(OC(C(O1)(C)C)(C)C)C2=C[C@@H](N(C2)C(=O)OC(C)(C)C)C(=O)OC,,
145711579,B1(OC(C(O1)(C)C)(C)C)C2=NN(C=C2)CCOC,,
145743341,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)OC[C@](C)(CC(C)C)NC(=O)OC(C)(C)C)Cl,,
145743378,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)OC[C@](C)(CC(C)C)NC(=O)OC(C)(C)C,,
145755077,B(C1=CC(=C(C=C1)C2=CC=C(C=C2)Cl)F)(O)O,,
145763677,B(C1CCN(CC1)CCN2CCC3=C(C2)C=CC(=N3)NC4=NC=C(C(=N4)C5=CC6=C(C(=C5)F)N=C(N6C(C)(C)C)C)F)(O)O,,
145763678,B(C1=CCN(CC1)CCN2CCC3=C(C2)C=CC(=N3)NC4=NC=C(C(=N4)C5=CC6=C(C(=C5)F)N=C(N6C(C)(C)C)C)F)(O)O,,
145763686,B(CN(C)CCN1CCC2=C(C1)C=CC(=N2)NC3=NC=C(C(=N3)C4=CC5=C(C(=C4)F)N=C(N5C(C)C)C)F)(O)O,,
145773735,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2F)C,,
145874240,B1(OC(C(O1)(C)C)(C)C)/C=C/C2CCOCC2,,
145874651,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NN2C)C3CC3,,
145874752,B1(OC(C(O1)(C)C)(C)C)C2=C(CCC2)C(=O)OC,,
145913134,B1(OC(C(O1)(C)C)(C)C)C2=CN3C(=C(C=N3)C#N)N=C2,,
145913498,B1(OC(C(O1)(C)C)(C)C)[C@@H]2C[C@H]2CC,,
145915523,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2C(C)CC,,
145926783,B1(OC(C(O1)(C)C)(C)C)CC2CCOCC2,,
145944660,B1(OC(C(O1)(C)C)(C)C)C2CC(C2)C(=O)OC,,
145949148,B1(C2=C(CO1)C=CC(=C2)NC(=O)NCC3=CC(=CC(=C3)C)Cl)O,,
145950259,B1(C2=C(CO1)C=CC(=C2)NC(=O)NC3=CC=C(C=C3)C(=O)C)O,,
145950832,B1(OC2=C(C=C(C=C2)O)C(=O)O1)C3=CC=C(C=C3)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CC4=CC=CC5=CC=CC=C54)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCCNC(=O)C6=NC=CN=C6)C(=O)N[C@@H](CC7=CC=CC8=CC=CC=C87)C(=O)N9C[C@@H](C[C@@H]9C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N)NC(=N)N)NC(=O)[C@H](CC1=CC=CC2=CC=CC=C21)NC(=O)[C@H](CCCCNC(=O)C1=CC=C(C=C1)B1OC2=C(C=C(C=C2)O)C(=O)O1)NC(=O)[C@H]1C[C@H](CN1)NC(=N)N)NC(=O)[C@H]1C[C@H](CN1)NC(=N)N,,
145951066,B1(C2=C(CO1)C=CC(=C2)NC(=S)NC3=CC4=CC=CC=C4C=C3)O,,
145951259,B1(C2=C(CO1)C=CC(=C2)NC(=S)NC3=CC=C(C=C3)C)O,,
145951628,B1(C2=C(CO1)C=CC(=C2)NC(=S)NC3=CC=C(C=C3)F)O,,
145951794,B1(C2=C(CO1)C=CC(=C2)NC(=O)NC3=C(C=C(C=C3Cl)Cl)Cl)O,,
145952696,B1(C2=C(CO1)C=CC(=C2)NC(=S)NCCC3=CC=CC=C3)O,,
145953364,B1(C2=C(CO1)C=CC(=C2)NC(=O)NCC3=CC=CO3)O,,
145953547,B1(C2=C(CO1)C=CC(=C2)NC(=S)NC3=CC=C(C=C3)C(F)(F)F)O,,
145953864,B1(OC2=C(C=C(C=C2)O)C(=O)O1)C3=CC=C(C=C3)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCCNC(=O)C4=NC=CN=C4)C(=O)N[C@@H](CC5=CC=C(C=C5)O)C(=O)N)NC(=O)CN(CCNC(=O)[C@H](CCCCNC(=O)CN(CCNC(=O)[C@H]6C[C@H](CN6C(=O)[C@H]7C[C@H](CN7)NC(=N)N)N)C(=O)CN8C=NC9=C8N=C(NC9=O)N)NC(=O)CN(CCNC(=O)[C@H]1C[C@H](CN1C(=O)[C@H]1C[C@H](CN1)NC(=N)N)N)C(=O)CN1C=NC2=C1N=C(NC2=O)N)C(=O)CN1C=NC2=C1N=C(NC2=O)N,,
145954507,B1(C2=C(CO1)C=CC(=C2)NC(=S)NCC3=CC=CO3)O,,
145954792,B1(C2=C(CO1)C=CC(=C2)NC(=S)NC3=CC=C(C=C3)CC4=CC=CC=C4)O,,
145955029,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCCNC(=O)C2=CC=C(C=C2)B(O)O)C(=O)N3C[C@@H](C[C@@H]3C(=O)N[C@@H](CC4=CC=C(C=C4)O)C(=O)N)NC(=N)N)NC(=O)[C@H](CCCCNC(=O)CN(CCNC(=O)[C@H](CC5=CC=CC6=CC=CC=C65)NC(=O)CN(CCN)C(=O)CN7C=NC8=C7N=C(NC8=O)N)C(=O)CN9C=NC1=C9N=C(NC1=O)N)NC(=O)CN(CCNC(=O)[C@H](CC1=CC=CC2=CC=CC=C21)NC(=O)CN(CCN)C(=O)CN1C=NC2=C1N=C(NC2=O)N)C(=O)CN1C=NC2=C1N=C(NC2=O)N)(O)O,,
145955062,B1(OC2=C(C=C(C=C2)O)C(=O)O1)C3=CC=C(C=C3)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCCNC(=O)C4=CC=C(C=C4)B5OC6=C(C=C(C=C6)O)C(=O)O5)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCCNC(=O)C7=CC=C(C=C7)B8OC9=C(C=C(C=C9)O)C(=O)O8)C(=O)N[C@@H](CCCCNC(=O)C1=NC=CN=C1)C(=O)N[C@@H](CC1=CC=CC2=CC=CC=C21)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N)NC(=O)[C@H](CCCCNC(=O)C1=CC=C(C=C1)B1OC2=C(C=C(C=C2)O)C(=O)O1)NC(=O)[C@H](CCCCNC(=O)C1=CC=C(C=C1)B1OC2=C(C=C(C=C2)O)C(=O)O1)NC(=O)[C@H]1C[C@H](CN1)NC(=N)N)NC(=O)[C@H]1C[C@H](CN1)NC(=N)N,,
145955406,B1(OC2=C(C=C(C=C2)O)C(=O)O1)C3=CC=C(C=C3)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CC4=CC=C(C=C4)O)C(=O)N)NC(=O)[C@H]5C[C@H](CN5C(=O)[C@H]6C[C@H](CN6C(=O)[C@H](CCCCNC(=O)[C@H]7C[C@H](CN7C(=O)[C@H]8C[C@H](CN8C(=O)[C@H]9C[C@H](CN9)NC(=N)N)N)NC(=N)N)NC(=O)[C@H]1C[C@H](CN1C(=O)[C@H]1C[C@H](CN1C(=O)[C@H]1C[C@H](CN1)NC(=N)N)N)NC(=N)N)N)N,,
145955985,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CC2=CC=CC3=CC=CC=C32)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCCNC(=O)C4=NC=CN=C4)C(=O)NCCN(CC(=O)N5C[C@@H](C[C@@H]5C(=O)N[C@@H](CC6=CC=C(C=C6)O)C(=O)N)N)C(=O)CN7C=NC8=C7N=C(NC8=O)N)NC(=O)[C@H](CC9=CC=CC1=CC=CC=C19)NC(=O)[C@H](CCCCNC(=O)C1=CC=C(C=C1)B(O)O)NC(=O)[C@H]1C[C@H](CN1)N)NC(=O)[C@H]1C[C@H](CN1)N)(O)O,,
145957377,B1(C2=C(CO1)C=CC(=C2)NC(=S)NC3=CC=C(C=C3)[N+](=O)[O-])O,,
145957693,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](CC2=CC=CC3=CC=CC=C32)C(=O)N[C@@H](CCCCNC(=O)C4=NC=CN=C4)C(=O)N5C[C@@H](C[C@@H]5C(=O)N[C@@H](CC6=CC=C(C=C6)O)C(=O)N)NC(=N)N)NC(=O)[C@H](CCCCNC(=O)C7=CC=C(C=C7)B(O)O)NC(=O)[C@H]8C[C@H](CN8C(=O)[C@H]9C[C@H](CN9)NC(=N)N)N)NC(=O)[C@H]1C[C@H](CN1C(=O)[C@H]1C[C@H](CN1)NC(=N)N)N)(O)O,,
145958059,B1(C2=C(CO1)C=CC(=C2)NC(=S)NC3=CC=C(C=C3)OC)O,,
145958993,B1(C2=C(CO1)C=CC(=C2)NC(=O)NC3=C(C=CC=C3OC)C)O,,
145959504,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N)NC(=O)CN(CCNC(=O)[C@H]3C[C@H](CN3C(=O)[C@H](CCCCNC(=O)[C@H]4C[C@H](CN4C(=O)[C@H]5C[C@H](CN5C(=O)[C@H]6C[C@H](CN6)N)NC(=N)N)NC(=N)N)NC(=O)[C@H]7C[C@H](CN7C(=O)[C@H]8C[C@H](CN8C(=O)[C@H]9C[C@H](CN9)N)NC(=N)N)NC(=N)N)NC(=N)N)C(=O)CN1C=NC2=C1N=C(NC2=O)N)(O)O,,
145960228,B(C1=CC=C(C=C1)CCNC(=O)CCCCCCC(=O)NC2=CC=CC=C2)(O)O,,
145960420,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NCC2=CC=CC=C2)(O)O,,
145960482,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NCC2=CC=CC3=CC=CC=C32)(O)O,,
145960524,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCNC(=O)C2=CC=C(C=C2)B(O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(=O)C3=CC=C(C=C3)B(O)O)C(=O)N[C@@H](CC4=CC=C(C=C4)O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)N)(O)O,,
145960612,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)OCC2=CC=CC3=CC=CC=C32)(O)O,,
145960693,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)OC2=CC=CC=C2)(O)O,,
145960713,B(C1=CC(=CC=C1)CN2C=C(N=N2)C3=CC=C(C=C3)OC)(O)O,,
145960871,B(C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC=CC=N3)(O)O,,
145960929,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC2=CC=CC=C2)(O)O,,
145961035,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)N)(O)O,,
145961049,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)N)(O)O,,
145961190,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCNC(=O)C3=CC=CC=C3)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCNC(=O)C4=CC=CC=C4)N)(O)O,,
145961217,B(C1=CC=C(C=C1)CN2C=C(N=N2)C3=CN=CC=C3)(O)O,,
145961231,B(C1=CC(=CC=C1)CN2C=C(N=N2)C3=CSC=C3)(O)O,,
145961310,B(C1=CC(=CC=C1)CN2C=C(N=N2)C3=CC=CS3)(O)O,,
145961340,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N)(O)O,,
145961368,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)NC(=O)[C@H](CCCCNC(=O)C3=CC=C(C=C3)B(O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)N)(O)O,,
145961582,B(C1=CC(=CC=C1)CN2C=C(N=N2)C3=CC=CC=N3)(O)O,,
145961835,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC2=CC=CC3=CC=CC=C32)(O)O,,
145961939,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCCNC(=O)C2=CC=C(C=C2)B(O)O)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)N)(O)O,,
145961975,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCNC(=O)C3=CC=CC=C3)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCNC(=O)C4=CC=CC=C4)NC(=O)[C@H](CCCCN)N)(O)O,,
145962033,B(C1=CC(=CC=C1)CN2C=C(N=N2)C3=CC=CC=C3)(O)O,,
145962177,B(C1=C(C2=CC=CC=C2S1)/C=C/CC(=O)O)(O)O,,
145962223,B(C1=CC=C(C=C1)NC2=NC=NC3=C(C(=C(C=C32)OC)OC)OC)(O)O,,
145962230,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCNC(=O)C2=CC=C(C=C2)B(O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)O)NC(=O)[C@H](CCCCN)N)(O)O,,
145962350,B(C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC=C(C=C3)OC)(O)O,,
145962389,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)OCC2=NC=CN=C2)(O)O,,
145962511,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)N)(O)O,,
145962676,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC2=NC=CN=C2)(O)O,,
145962769,B(C1=CC(=CC=C1)N=NC2=CC3=CC=CC=C3C=C2O)(O)O,,
145962843,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)N)(O)O,,
145962865,B(C1=CC=C(C=C1)CN2C=C(N=N2)C3=CSC=C3)(O)O,,
145962952,B(C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC=CS3)(O)O,,
145963178,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)OCC2=CC=CC=C2)(O)O,,
145963188,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NCC2=NC=CN=C2)(O)O,,
145963238,B(C1=CC(=CC=C1)CN2C=C(N=N2)C3=CN=CC=C3)(O)O,,
145963260,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)OC2=NC=CN=C2)(O)O,,
145963403,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)OC2=CC=CC3=CC=CC=C32)(O)O,,
145963695,B(C1=CC(=CC=C1)CN2C=C(N=N2)CC3=CC=CC=C3)(O)O,,
145963939,B([C@H](CC(C)C)NC(=O)C(C)SC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=C(C=C3)Cl)O)(O)O,,
145964269,B([C@H](CC(C)C)NC(=O)CSC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=C(C=C3)NC(=O)C)O)(O)O,,
145965415,B(CNC(=O)S(=O)(=O)C1=CC(=CC(=C1)C(F)(F)F)C2=NNN=N2)(O)O,,
145965427,B([C@H](CC(C)C)NC(=O)C(C)SC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=CS3)O)(O)O,,
145965525,B([C@H](CC(C)C)NC(=O)CCSC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=CC=C3)O)(O)O,,
145966814,B([C@H](CC(C)C)NC(=O)CCSC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=C(C=C3)NC(=O)C)O)(O)O,,
145968109,B1(OC(C(O1)(C)C)(C)C)[C@@H](NC(=O)N2C/C(=C\C3=CC=C(C=C3)F)/C(=O)/C(=C/C4=CC=C(C=C4)F)/C2)C5CCCCC5,,
145968528,B1(OC(C(O1)(C)C)(C)C)[C@@H](NC(=O)N2C/C(=C\C3=CC=C(C=C3)F)/C(=O)/C(=C/C4=CC=C(C=C4)F)/C2)CCC,,
145968690,B([C@H](CC(C)C)NC(=O)CCSC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=C(C=C3)Cl)O)(O)O,,
145968776,B1(OC(C(O1)(C)C)(C)C)[C@@H](NC(=O)N2C/C(=C\C3=CC=C(C=C3)F)/C(=O)/C(=C/C4=CC=C(C=C4)F)/C2)CC(C)C,,
145968840,B1(OC(C(O1)(C)C)(C)C)[C@@H](NC(=O)[C@@H](NC(=O)N2C/C(=C\C3=CC=C(C=C3)F)/C(=O)/C(=C/C4=CC=C(C=C4)F)/C2)CC5=CC=CC=C5)CC(C)C,,
145968922,B([C@H](CC(C)C)NC(=O)C(C)SC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=CC=C3)O)(O)O,,
145969003,B1(OC(C(O1)(C)C)(C)C)[C@@H](NC(=O)N2C/C(=C\C3=CC=C(C=C3)F)/C(=O)/C(=C/C4=CC=C(C=C4)F)/C2)CCC5=CC=CC=C5,,
145969258,B1(OC(C(O1)(C)C)(C)C)[C@@H](NC(=O)N2CCN(CC2)C(=O)N3C/C(=C\C4=CC=C(C=C4)F)/C(=O)/C(=C/C5=CC=C(C=C5)F)/C3)CC(C)C,,
145969269,B1(OC(C(O1)(C)C)(C)C)[C@@H](NC(=O)[C@@H](NC(=O)N2C/C(=C\C3=CC=C(C=C3)F)/C(=O)/C(=C/C4=CC=C(C=C4)F)/C2)C(C)C)CC(C)C,,
145970476,B1(OC(C(O1)(C)C)(C)C)[C@@H](NC(=O)N2C/C(=C\C3=CC=C(C=C3)F)/C(=O)/C(=C/C4=CC=C(C=C4)F)/C2)C(C)(C)C,,
145970503,B([C@H](CC(C)C)NC(=O)CSC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=C(C=C3)Cl)O)(O)O,,
145970898,B1(OC(C(O1)(C)C)(C)C)[C@@H](NC(=O)[C@@H](NC(=O)N2C/C(=C\C3=CC=C(C=C3)F)/C(=O)/C(=C/C4=CC=C(C=C4)F)/C2)CC5=CC6=CC=CC=C6C=C5)CC(C)C,,
145970915,B1(OC(C(O1)(C)C)(C)C)[C@@H](NC(=O)[C@@H](NC(=O)N2C/C(=C\C3=CC=C(C=C3)F)/C(=O)/C(=C/C4=CC=C(C=C4)F)/C2)CC(C)C)CC(C)C,,
145970923,B1(OC(C(O1)(C)C)(C)C)[C@@H](NC(=O)CNC(=O)N2C/C(=C\C3=CC=C(C=C3)F)/C(=O)/C(=C/C4=CC=C(C=C4)F)/C2)CC(C)C,,
145970937,B1(OC(C(O1)(C)C)(C)C)[C@@H](NC(=O)N2C/C(=C\C3=CC=C(C=C3)F)/C(=O)/C(=C/C4=CC=C(C=C4)F)/C2)CC5=CC=CC=C5,,
145972814,B([C@H](CC(C)C)NC(=O)CCSC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=CS3)O)(O)O,,
145972837,B([C@H](CC(C)C)NC(=O)CCSC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=C(C=C3)C)O)(O)O,,
145973112,B(CNC(=O)S(=O)(=O)C1=CC(=NC=C1)C2=NNN=N2)(O)O,,
145973818,B(C1=CC=C(C=C1)CONC(=O)CCCCCCOC2=C(C=C(C=C2OC)/C=C/C(=O)N3CCC=CC3=O)OC)(O)O,,
145974347,B(C1=CC=C(C=C1)C(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCCNC(=O)C2=CC=C(C=C2)B(O)O)C(=O)N3C[C@@H](C[C@@H]3C(=O)N[C@@H](CC4=CC=C(C=C4)O)C(=O)N)N=C(N)N)NC(=O)[C@H](CCCCNC(=O)[C@H]5C[C@H](CN5C(=O)[C@H]6C[C@H](CN6C(=O)[C@H]7C[C@H](CN7)N=C(N)N)N)N)NC(=O)[C@H]8C[C@H](CN8C(=O)[C@H]9C[C@H](CN9C(=O)[C@H]1C[C@H](CN1)N=C(N)N)N)N)(O)O,,
145974666,B([C@H](CC(C)C)NC(=O)CSC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=C(C=C3)C)O)(O)O,,
145974833,B([C@H](CC(C)C)NC(=O)C(C)SC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=C(C=C3)NC(=O)C)O)(O)O,,
145974889,B([C@H](CC(C)C)NC(=O)CSC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=CC=C3)O)(O)O,,
145975090,B([C@H](CC(C)C)NC(=O)C(C)SC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=C(C=C3)C)O)(O)O,,
145975333,B([C@H](CC(C)C)NC(=O)CSC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=CS3)O)(O)O,,
145976500,B1(C2=C(CO1)C=CC=C2O[C@@H](C)C(=O)NC3=CC4=C(C=C3)OC(=N4)C5=CC=C(C=C5)C#N)O,,
145978052,B(CNC(=O)S(=O)(=O)CC1=CC(=CC=C1)C(=O)O)(O)O,,
145978095,B(CNC(=O)S(=O)(=O)C1=CC(=CC(=C1)C2=NNN=N2)Cl)(O)O,,
145979032,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2/C=N/NC(=S)NC3=CC=CC=C3,,
145979082,B12[C@@H](NC(=O)[C@H](CC3=CN(CCOC4C[C@@H](O1)[C@H](C4)O2)N=N3)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCN)NC(=O)C5=CC=C(C=C5)C6=CC=C(C=C6)CCCCCC)C,,
145980579,B12[C@@H](NC(=O)[C@H](CC3=CN(CCN4C[C@@H](O1)[C@H](C4)O2)N=N3)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCN)NC(=O)C5=CC=C(C=C5)C6=CC=C(C=C6)CCCCCC)C,,
145981008,B12[C@@H](NC(=O)[C@H](CC3=CN(CCOC4C[C@@H](O1)[C@H](C4)O2)N=N3)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCN)NC(=O)C5=CN(C(=O)C=C5)C6=CC=C(C=C6)CCCCCC)C,,
